Event	ID	Name			Wwise Object Path	Notes
	128625444	Door_Close			\Default Work Unit\Door_Close	
	317282339	Weather			\Default Work Unit\Weather	
	352130103	Birds			\Default Work Unit\Birds	
	450457492	TeenPlayerFootstep			\Default Work Unit\Player Footsteps\TeenPlayerFootstep	
	493494752	Wrong_Password			\Default Work Unit\Wrong_Password	
	496050709	Volcano_Explosion			\Default Work Unit\Volcano_Explosion	
	519940196	Sarah_Laugh			\Default Work Unit\Sarah_Laugh	
	535830432	Door_Open			\Default Work Unit\Door_Open	
	688119423	Correct_Password			\Default Work Unit\Correct_Password	
	932683636	CFB			\Default Work Unit\CFB	
	969514050	ToddlerPlayerFootstep			\Default Work Unit\Player Footsteps\ToddlerPlayerFootstep	
	997675398	Pp1			\Default Work Unit\Pp1	
	1073037076	Random_tick			\Default Work Unit\Random_tick	
	1160236175	WeddingBells			\Default Work Unit\WeddingBells	
	1403540682	Keyboard			\Default Work Unit\Keyboard	
	1436086644	Tv_Static			\Default Work Unit\Tv_Static	
	1900150648	Wood_Floor_Jump_land			\Default Work Unit\Wood_Floor_Jump_land	
	1935470627	Light			\Default Work Unit\Light	
	2179486487	Heartbeat			\Default Work Unit\Heartbeat	
	2385628198	Footsteps			\Default Work Unit\Footsteps	
	2674457354	Start_Button			\Default Work Unit\Start_Button	
	2755031898	Tick			\Default Work Unit\Tick	
	2781521992	Music_box			\Default Work Unit\Music_box	
	2886972203	Back_Button			\Default Work Unit\Back_Button	
	2969906854	Tap_Drip			\Default Work Unit\Tap_Drip	
	3061740098	AdultPlayerFootstep			\Default Work Unit\Player Footsteps\AdultPlayerFootstep	
	3118867224	Cheering			\Default Work Unit\Cheering	
	3303065289	Vial			\Default Work Unit\Vial	
	3420485851	Volcano_Hiss			\Default Work Unit\Volcano_Hiss	
	3930794392	Quit			\Default Work Unit\Quit	
	4016454680	Laugh			\Default Work Unit\Laugh	

Switch Group	ID	Name			Wwise Object Path	Notes
	2775722229	Teen_Footsteps			\Default Work Unit\Teen_Footsteps	

Switch	ID	Name	Switch Group			Notes
	485222939	Toddler_Carpet	Teen_Footsteps			
	498501321	Teen_Carpet	Teen_Footsteps			
	2720435227	Adult_Carpet	Teen_Footsteps			
	3688067344	Adult_Floor	Teen_Footsteps			
	3863698192	Toddler_Floor	Teen_Footsteps			
	4197808738	Teen_Floor	Teen_Footsteps			

State Group	ID	Name			Wwise Object Path	Notes
	317282339	Weather			\Default Work Unit\Weather	

State	ID	Name	State Group			Notes
	748895195	None	Weather			
	3205863813	Indoor_Rain	Weather			
	4103860031	Indoors	Weather			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	740755431	Footsteps, Human, Barefeet, Jump, Land, Wood Floor, Hard SND51719 1	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Footsteps, Human, Barefeet, Jump, Land, Wood Floor, Hard SND51719 1_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wood_Floor_land\Footsteps, Human, Barefeet, Jump, Land, Wood Floor, Hard SND51719 1		37988
	743115626	Footsteps, Human, Boots, Wood, Hollow, Walk, Close SND125872 17	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Footsteps, Human, Boots, Wood, Hollow, Walk, Close SND125872 17_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footsteps\Adult_Footsteps\Footsteps, Human, Boots, Wood, Hollow, Walk, Close SND125872 17		41206
	754109852	Footsteps, Human, Boots, Wood, Hollow, Walk, Close SND125872 11	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Footsteps, Human, Boots, Wood, Hollow, Walk, Close SND125872 11_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footsteps\Adult_Footsteps\Footsteps, Human, Boots, Wood, Hollow, Walk, Close SND125872 11		41206
	760835956	Footsteps, Human, Boots, Wood, Hollow, Walk, Close SND125872 10	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Footsteps, Human, Boots, Wood, Hollow, Walk, Close SND125872 10_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footsteps\Adult_Footsteps\Footsteps, Human, Boots, Wood, Hollow, Walk, Close SND125872 10		38338
	773658402	Back Button	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Back Button_1075896C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Buttons\Back Button		114464
	775447075	Door_Open	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Doors, Wood, Open, Close, Handling, Squeaky SND4041_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Door\Door_Open		39364
	779849374	Footsteps, Human, Wood, Sneakers, Medium SND1122 8	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Footsteps, Human, Wood, Sneakers, Medium SND1122 8_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footsteps\Teen_Footsteps\Footsteps, Human, Wood, Sneakers, Medium SND1122 8		32168
	789144731	Footsteps, Human, Carpet On Wooden Floor, Boots, Walking SND17394 6	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Footsteps, Human, Carpet On Wooden Floor, Boots, Walking SND17394 6_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footsteps\Toddler-Footsteps-carpet\Footsteps, Human, Carpet On Wooden Floor, Boots, Walking SND17394 6		58488
	797068411	Footsteps, Human, Carpet, Leather Sole, Slow SND1014	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Footsteps, Human, Carpet, Leather Sole, Slow SND1014_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footsteps\OLD-footsteps\Footsteps, Human, Carpet, Leather Sole, Slow SND1014		19752
	814337488	Baby_Laugh	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\copy_7E093552-BB6A-47C7-826A-24D5CA06834F_3FE5D033.wem		\Actor-Mixer Hierarchy\Default Work Unit\Baby_Laugh		465684
	854202917	Footsteps, Human, Wood, Sneakers, Medium SND1122 3	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Footsteps, Human, Wood, Sneakers, Medium SND1122 3_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footsteps\Teen_Footsteps\Footsteps, Human, Wood, Sneakers, Medium SND1122 3		29636
	884876062	Footsteps, Human, Boots, Wood, Hollow, Walk, Close SND125872 16	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Footsteps, Human, Boots, Wood, Hollow, Walk, Close SND125872 16_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footsteps\Adult_Footsteps\Footsteps, Human, Boots, Wood, Hollow, Walk, Close SND125872 16		37382
	885683958	Footsteps, Human, Barefeet, Jump, Land, Wood Floor, Hard SND51719 2	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Footsteps, Human, Barefeet, Jump, Land, Wood Floor, Hard SND51719 2_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wood_Floor_land\Footsteps, Human, Barefeet, Jump, Land, Wood Floor, Hard SND51719 2		31036
	886328456	Footsteps, Human, Barefoot, Carpet, Wood, Hollow, Stop, Scuff, Close SND125311 1	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Footsteps, Human, Barefoot, Carpet, Wood, Hollow, Stop, Scuff, Close SND125311 1_AE5CE4B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footsteps\Toddler-Footsteps-carpet\Footsteps, Human, Barefoot, Carpet, Wood, Hollow, Stop, Scuff, Close SND125311 1		23488
	889437610	Footsteps, Human, Carpet On Wooden Floor, Boots, Walking SND17394 2	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Footsteps, Human, Carpet On Wooden Floor, Boots, Walking SND17394 2_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footsteps\Adult_Footsteps_Carpet\Footsteps, Human, Carpet On Wooden Floor, Boots, Walking SND17394 2		73940
	911357346	Footsteps, Human, Sneakers, Carpet, Wood, Walk, Close SND127881 4	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Footsteps, Human, Sneakers, Carpet, Wood, Walk, Close SND127881 4_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footsteps\Teen_footsteps_carpet\Footsteps, Human, Sneakers, Carpet, Wood, Walk, Close SND127881 4		21330
	912312151	Footsteps, Human, Sneakers, Carpet, Wood, Walk, Close SND127881 8	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Footsteps, Human, Sneakers, Carpet, Wood, Walk, Close SND127881 8_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footsteps\Teen_footsteps_carpet\Footsteps, Human, Sneakers, Carpet, Wood, Walk, Close SND127881 8		25414
	934690846	Footsteps, Human, Barefoot, Carpet, Wood, Hollow, Stop, Scuff, Close SND125311 3	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Footsteps, Human, Barefoot, Carpet, Wood, Hollow, Stop, Scuff, Close SND125311 3_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footsteps\Toddler-Footsteps-carpet\Footsteps, Human, Barefoot, Carpet, Wood, Hollow, Stop, Scuff, Close SND125311 3		52332
	969289453	Christmas_Muscibox	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Christmas_Muscibox_F5378A94.wem		\Actor-Mixer Hierarchy\Default Work Unit\Christmas_Muscibox		962704
	977847262	Footsteps, Human, Boots, Wood, Hollow, Walk, Close SND125872 12	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Footsteps, Human, Boots, Wood, Hollow, Walk, Close SND125872 12_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footsteps\Adult_Footsteps\Footsteps, Human, Boots, Wood, Hollow, Walk, Close SND125872 12		33558
	1018091767	Water, Drip, Drop, Faucet SND10888 1	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Water, Drip, Drop, Faucet SND10888 1_66B93D96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Water, Drip, Drop, Faucet SND10888 1		1073704
	1021057404	Footsteps, Human, Sneakers, Carpet, Wood, Walk, Close SND127881 9	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Footsteps, Human, Sneakers, Carpet, Wood, Walk, Close SND127881 9_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footsteps\Teen_footsteps_carpet\Footsteps, Human, Sneakers, Carpet, Wood, Walk, Close SND127881 9		19696
	1041834933	Clapping	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Clapping_9C74B874.wem		\Actor-Mixer Hierarchy\Default Work Unit\Clapping		968272
	1049221970	Vial	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Water_Pour_2_5683C961.wem		\Actor-Mixer Hierarchy\Default Work Unit\Vial		635616
	1053348807	Footsteps, Human, Barefoot, Carpet, Wood, Hollow, Stop, Scuff, Close SND125311 2	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Footsteps, Human, Barefoot, Carpet, Wood, Hollow, Stop, Scuff, Close SND125311 2_8C02B363.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footsteps\Toddler-Footsteps-carpet\Footsteps, Human, Barefoot, Carpet, Wood, Hollow, Stop, Scuff, Close SND125311 2		22672
	1071635544	Computers, Keyboard & Mouse, Keyboard, Apple Magic, Various, Characters, Single SND12142 11	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Computers, Keyboard & Mouse, Keyboard, Apple Magic, Various, Characters, Single SND12142 11_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Keyboard\Computers, Keyboard & Mouse, Keyboard, Apple Magic, Various, Characters, Single SND12142 11		21398
	1071664736	Footsteps, Human, Carpet On Wooden Floor, Boots, Walking SND17394 4	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Footsteps, Human, Carpet On Wooden Floor, Boots, Walking SND17394 4_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footsteps\Adult_Footsteps_Carpet\Footsteps, Human, Carpet On Wooden Floor, Boots, Walking SND17394 4		73940
	1073713697	Computers, Keyboard & Mouse, Keyboard, Apple Magic, Various, Characters, Single SND12142 19	K:\Abertay\2054\2054\2054_WwiseProject\.cache\Windows\SFX\Computers, Keyboard & Mouse, Keyboard, Apple Magic, Various, Characters, Single SND12142 19_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Keyboard\Computers, Keyboard & Mouse, Keyboard, Apple Magic, Various, Characters, Single SND12142 19		27732

